-1.89228,-0.181267
-1.89123,-0.178135
-1.89018,-0.175004
-1.88909,-0.17178
-1.88804,-0.168653
-1.887,-0.165542
-1.88592,-0.162342
-1.88487,-0.159219
-1.88382,-0.156072
-1.88267,-0.15269
-1.88144,-0.14916
-1.88007,-0.145322
-1.87853,-0.141184
-1.87693,-0.136967
-1.87542,-0.133064
-1.8742,-0.129893
-1.87307,-0.12697
-1.87188,-0.123893
-1.87065,-0.120722
-1.86946,-0.117644
-1.86827,-0.114565
-1.86704,-0.111392
-1.86585,-0.108313
-1.86466,-0.105232
-1.86343,-0.102058
-1.86224,-0.0989764
-1.86105,-0.0958945
-1.85982,-0.0927191
-1.85863,-0.0896372
-1.85744,-0.0865556
-1.85621,-0.0833812
-1.85502,-0.0803009
-1.85383,-0.0772228
-1.85261,-0.0740639
-1.85143,-0.0710158
-1.85024,-0.0679428
-1.84903,-0.0648039
-1.84787,-0.0618091
-1.84671,-0.0588207
-1.8455,-0.0557059
-1.8443,-0.052637
-1.8431,-0.0495667
-1.84187,-0.0464031
-1.84067,-0.0433322
-1.83947,-0.0402607
-1.83823,-0.0370957
-1.8369,-0.0336841
-1.83529,-0.0295897
-1.83344,-0.024917
-1.83161,-0.0203157
-1.82978,-0.0157136
-1.8279,-0.0109712
-1.82624,-0.00680211
-1.82489,-0.00341044
-1.82362,-0.000246748
-1.8224,0.00282102
-1.82117,0.00588867
-1.8199,0.00904898
-1.81867,0.0121158
-1.81745,0.0151816
-1.81618,0.0183386
-1.81496,0.0213925
-1.81375,0.0244256
-1.81249,0.0275752
-1.81127,0.0306129
-1.81008,0.033598
-1.80884,0.036662
-1.80763,0.0396666
-1.8064,0.0427193
-1.80513,0.0458679
-1.80389,0.048924
-1.80266,0.0519806
-1.80139,0.0551302
-1.80015,0.0581878
-1.79892,0.0612458
-1.79765,0.064397
-1.79641,0.0674561
-1.79517,0.0705156
-1.7939,0.0736685
-1.79266,0.0767291
-1.79143,0.0797903
-1.79015,0.0829448
-1.78892,0.086007
-1.78754,0.089425
-1.78583,0.093636
-1.78399,0.0982
-1.78213,0.102793
-1.78022,0.107524
-1.77836,0.112115
-1.77655,0.116587
-1.77476,0.120981
-1.77309,0.125025
-1.77149,0.128831
-1.76994,0.132474
-1.76859,0.135667
-1.7673,0.138696
-1.76598,0.141822
-1.76469,0.144856
-1.7634,0.14789
-1.76208,0.151017
-1.76079,0.154052
-1.7595,0.157088
-1.75817,0.160216
-1.75689,0.163252
-1.7556,0.166289
-1.75427,0.169419
-1.75298,0.172457
-1.75169,0.175496
-1.75036,0.178627
-1.74907,0.181667
-1.74778,0.184707
-1.74645,0.18784
-1.74516,0.190882
-1.74387,0.193923
-1.74254,0.197058
-1.74125,0.200099
-1.73996,0.203141
-1.73863,0.206275
-1.73734,0.209315
-1.73601,0.212449
-1.7346,0.215796
-1.73321,0.219113
-1.73181,0.222501
-1.73031,0.226124
-1.72875,0.229877
-1.72718,0.233586
-1.72578,0.236879
-1.7245,0.239915
-1.72321,0.242951
-1.72189,0.246079
-1.7206,0.249116
-1.71932,0.252153
-1.71799,0.255283
-1.71671,0.258322
-1.71542,0.261361
-1.7141,0.264493
-1.71281,0.267533
-1.71152,0.270573
-1.71019,0.273707
-1.70891,0.276748
-1.70762,0.27979
-1.70629,0.282925
-1.705,0.285968
-1.70371,0.289011
-1.70238,0.292146
-1.7011,0.295188
-1.69981,0.298229
-1.69848,0.301362
-1.6972,0.304396
-1.69592,0.307406
-1.69461,0.31052
-1.69333,0.313547
-1.69207,0.316523
-1.69078,0.319561
-1.68951,0.322528
-1.68822,0.325547
-1.6868,0.328871
-1.68523,0.332527
-1.68344,0.336615
-1.68145,0.341096
-1.67944,0.345615
-1.67742,0.350136
-1.67559,0.354264
-1.67424,0.357295
-1.67295,0.360177
-1.67156,0.363283
-1.67022,0.366299
-1.66887,0.369315
-1.66748,0.372422
-1.66614,0.375439
-1.66479,0.378457
-1.6634,0.381566
-1.66205,0.384583
-1.66071,0.387599
-1.65932,0.390707
-1.65797,0.393722
-1.65663,0.396733
-1.65525,0.399815
-1.65392,0.402801
-1.65258,0.405808
-1.65122,0.408863
-1.64991,0.411789
-1.64859,0.414724
-1.64721,0.417795
-1.64586,0.420801
-1.64451,0.423806
-1.64311,0.426903
-1.64176,0.42991
-1.64041,0.432917
-1.63901,0.436015
-1.63766,0.439023
-1.63631,0.442031
-1.63491,0.445131
-1.63356,0.448141
-1.63203,0.45153
-1.63011,0.455786
-1.62807,0.46029
-1.62602,0.464801
-1.62391,0.46945
-1.62187,0.473962
-1.61995,0.478182
-1.61822,0.481983
-1.61668,0.485316
-1.6152,0.488482
-1.61373,0.491627
-1.61233,0.494621
-1.61093,0.497607
-1.60949,0.500683
-1.6081,0.50364
-1.60674,0.506547
-1.60533,0.509539
-1.60394,0.512481
-1.60253,0.51546
-1.60108,0.51853
-1.59967,0.52151
-1.59826,0.52449
-1.59681,0.527561
-1.5954,0.530543
-1.59399,0.533524
-1.59254,0.536597
-1.59113,0.53958
-1.58972,0.542563
-1.58826,0.545637
-1.58685,0.548622
-1.58544,0.551606
-1.58399,0.554682
-1.58258,0.557668
-1.58117,0.560655
-1.57971,0.563732
-1.5783,0.566719
-1.57689,0.569707
-1.57543,0.572785
-1.57392,0.575976
-1.57226,0.579503
-1.57045,0.583366
-1.56868,0.58722
-1.5669,0.591146
-1.56507,0.595271
-1.56335,0.599145
-1.56182,0.602644
-1.5604,0.605948
-1.5591,0.608982
-1.5578,0.61201
-1.55646,0.615131
-1.55516,0.618161
-1.55386,0.621191
-1.55252,0.624313
-1.55122,0.627344
-1.54991,0.630376
-1.54857,0.6335
-1.54727,0.636533
-1.54597,0.639566
-1.54463,0.642691
-1.54332,0.645725
-1.54202,0.64876
-1.54068,0.651887
-1.53938,0.654923
-1.53807,0.657959
-1.53673,0.661088
-1.53542,0.664124
-1.53412,0.667161
-1.53278,0.670288
-1.53147,0.673323
-1.53017,0.676356
-1.52883,0.679474
-1.52754,0.682476
-1.52625,0.685493
-1.52492,0.688603
-1.52364,0.691568
-1.52238,0.69451
-1.52101,0.697674
-1.51953,0.701046
-1.51786,0.704798
-1.51597,0.708925
-1.514,0.713156
-1.51191,0.717611
-1.51,0.72171
-1.50859,0.724725
-1.50763,0.726776
-1.50708,0.727952
-1.50653,0.729132
-1.50565,0.731057
-1.50439,0.73382
-1.50302,0.736826
-1.50165,0.739831
-1.50024,0.742928
-1.49887,0.745934
-1.4975,0.748941
-1.49609,0.75204
-1.49472,0.755047
-1.49335,0.758054
-1.49194,0.761152
-1.49057,0.764158
-1.4892,0.767162
-1.48779,0.770254
-1.48643,0.773235
-1.48508,0.776206
-1.4837,0.779257
-1.48237,0.782171
-1.48103,0.785084
-1.47964,0.788126
-1.47826,0.79112
-1.47688,0.794115
-1.47547,0.7972
-1.47409,0.800196
-1.47272,0.803191
-1.4713,0.806279
-1.46992,0.809275
-1.46854,0.812273
-1.46713,0.815361
-1.46558,0.818729
-1.46369,0.82282
-1.46155,0.827434
-1.45947,0.831927
-1.45738,0.83642
-1.45524,0.841051
-1.45331,0.845197
-1.45168,0.848706
-1.45027,0.851713
-1.44915,0.854074
-1.44827,0.855888
-1.44757,0.857328
-1.44704,0.858381
-1.4467,0.859082
-1.44653,0.859423
-1.44653,0.859417
-1.44657,0.859313
-1.44661,0.859205
-1.44666,0.859099
-1.4467,0.858993
-1.44674,0.858883
-1.44678,0.858775
-1.44681,0.858667
-1.44685,0.858554
-1.44688,0.858445
-1.44691,0.858334
-1.44695,0.85822
-1.44698,0.858108
-1.447,0.857996
-1.44703,0.857879
-1.44706,0.857765
-1.44708,0.857646
-1.44711,0.857511
-1.44714,0.857375
-1.44716,0.857258
-1.44717,0.857138
-1.44719,0.857021
-1.44721,0.856903
-1.44722,0.856782
-1.44723,0.856663
-1.44724,0.856545
-1.44725,0.856422
-1.44726,0.856303
-1.44726,0.856183
-1.44727,0.85606
-1.44727,0.85594
-1.44726,0.85613
-1.44724,0.856999
-1.44719,0.858534
-1.44713,0.860787
-1.44702,0.863824
-1.4469,0.867101
-1.44678,0.8704
-1.44666,0.8738
-1.44654,0.8771
-1.44642,0.8804
-1.44629,0.883801
-1.44617,0.887103
-1.44605,0.890404
-1.44593,0.893804
-1.44581,0.897105
-1.44569,0.900405
-1.44556,0.903804
-1.44544,0.907095
-1.44532,0.910393
-1.4452,0.91379
-1.44508,0.917087
-1.44496,0.920383
-1.44483,0.923779
-1.44472,0.927074
-1.4446,0.930369
-1.44447,0.933762
-1.44435,0.937025
-1.44424,0.940234
-1.44411,0.943529
-1.44398,0.946762
-1.44383,0.950317
-1.44364,0.954616
-1.44339,0.959195
-1.44312,0.964042
-1.44283,0.969135
-1.44255,0.974078
-1.44227,0.979022
-1.442,0.98365
-1.44178,0.987344
-1.44158,0.990259
-1.44141,0.992476
-1.44129,0.993873
-1.44121,0.994595
-1.44117,0.994975
-1.44115,0.995133
-1.44112,0.995281
-1.4411,0.995433
-1.44107,0.995579
-1.44105,0.995725
-1.44101,0.995874
-1.44098,0.996016
-1.44095,0.996154
-1.44092,0.996274
-1.4409,0.996345
-1.4409,0.996362
-1.44091,0.996352
-1.44092,0.996339
-1.44092,0.996344
-1.44084,0.996554
-1.4406,0.997151
-1.44019,0.99816
-1.43957,0.999677
-1.43876,1.00167
-1.43774,1.00419
-1.43655,1.0072
-1.43534,1.01026
-1.43412,1.01333
-1.43287,1.01649
-1.43166,1.01955
-1.43044,1.02262
-1.42919,1.02578
-1.42797,1.02885
-1.42676,1.03192
-1.4255,1.03509
-1.42429,1.03816
-1.42307,1.04123
-1.42182,1.04439
-1.4206,1.04746
-1.41939,1.05053
-1.41814,1.05369
-1.41694,1.05671
-1.41575,1.0597
-1.41452,1.06278
-1.41331,1.06582
-1.41208,1.06888
-1.41081,1.07204
-1.40959,1.0751
-1.40837,1.07815
-1.40707,1.08139
-1.40571,1.08484
-1.40425,1.08864
-1.40267,1.09283
-1.40106,1.09721
-1.39935,1.10184
-1.39759,1.10662
-1.39589,1.11127
-1.39418,1.11591
-1.39242,1.1207
-1.39071,1.12535
-1.389,1.13
-1.38724,1.13479
-1.38553,1.13944
-1.38393,1.14381
-1.38249,1.14779
-1.38128,1.15124
-1.38025,1.15429
-1.37928,1.15738
-1.3783,1.16061
-1.37732,1.16394
-1.37636,1.16722
-1.37543,1.17039
-1.37451,1.17356
-1.37355,1.17681
-1.37263,1.17996
-1.37171,1.18311
-1.37075,1.18637
-1.36983,1.18954
-1.3689,1.1927
-1.36795,1.19596
-1.36702,1.19912
-1.3661,1.20229
-1.36515,1.20555
-1.36422,1.20871
-1.36329,1.21188
-1.36234,1.21514
-1.36141,1.21831
-1.36049,1.22148
-1.35953,1.22474
-1.35861,1.22791
-1.35768,1.23108
-1.35673,1.23434
-1.3558,1.23751
-1.35487,1.24068
-1.35392,1.24395
-1.35299,1.24712
-1.35206,1.25029
-1.35105,1.25375
-1.34995,1.2574
-1.34876,1.26121
-1.34747,1.26516
-1.34613,1.26907
-1.3447,1.27312
-1.34318,1.27731
-1.34181,1.28105
-1.34061,1.28421
-1.33956,1.28684
-1.33875,1.28878
-1.33816,1.29012
-1.33778,1.29094
-1.33736,1.29178
-1.33667,1.29308
-1.33564,1.29495
-1.3344,1.29713
-1.33296,1.29962
-1.33128,1.3025
-1.32961,1.30535
-1.32795,1.3082
-1.32623,1.31113
-1.32456,1.31398
-1.3229,1.31683
-1.32118,1.31976
-1.31951,1.32261
-1.31785,1.32546
-1.31613,1.3284
-1.31446,1.33125
-1.31279,1.3341
-1.31107,1.33704
-1.30941,1.3399
-1.30774,1.34275
-1.30602,1.34569
-1.30435,1.34854
-1.30269,1.35138
-1.30099,1.35428
-1.29936,1.35705
-1.29773,1.35983
-1.29603,1.36272
-1.29439,1.36551
-1.29272,1.36834
-1.291,1.37127
-1.28924,1.37426
-1.28728,1.37761
-1.285,1.38153
-1.28256,1.38573
-1.28009,1.39002
-1.27753,1.39443
-1.27533,1.39824
-1.27365,1.40112
-1.27248,1.40314
-1.27186,1.40423
-1.27159,1.40469
-1.27126,1.40527
-1.27057,1.40655
-1.26951,1.40854
-1.26811,1.41123
-1.26659,1.41415
-1.26507,1.41708
-1.2635,1.4201
-1.26198,1.42304
-1.26046,1.42597
-1.25889,1.42899
-1.25737,1.43192
-1.25585,1.43485
-1.25429,1.43784
-1.25281,1.44069
-1.25132,1.44355
-1.24976,1.44653
-1.24823,1.44945
-1.24671,1.45235
-1.24515,1.45533
-1.24362,1.45825
-1.24209,1.46117
-1.24052,1.46418
-1.23899,1.4671
-1.23746,1.47002
-1.23589,1.47303
-1.23436,1.47596
-1.23283,1.47888
-1.23126,1.48189
-1.22973,1.48481
-1.2282,1.48774
-1.22643,1.49113
-1.22433,1.49514
-1.22203,1.49951
-1.21966,1.50403
-1.21735,1.50841
-1.21505,1.5128
-1.21284,1.517
-1.211,1.52054
-1.20943,1.5236
-1.20807,1.52631
-1.20685,1.52881
-1.20553,1.53155
-1.20412,1.53449
-1.20275,1.53731
-1.20137,1.54015
-1.19991,1.54314
-1.19846,1.5461
-1.19701,1.54905
-1.19553,1.55207
-1.19408,1.55503
-1.19264,1.55799
-1.19114,1.56104
-1.1897,1.564
-1.18825,1.56696
-1.18676,1.57001
-1.18531,1.57298
-1.18386,1.57594
-1.18237,1.57899
-1.18092,1.58195
-1.17947,1.58492
-1.17797,1.58797
-1.17652,1.59094
-1.17507,1.5939
-1.17358,1.59696
-1.17213,1.59992
-1.17068,1.60289
-1.16918,1.60595
-1.16773,1.60891
-1.16628,1.61188
-1.16479,1.61494
-1.16323,1.61811
-1.16149,1.62162
-1.15958,1.62537
-1.15769,1.62898
-1.15573,1.63262
-1.15362,1.63643
-1.15147,1.64024
-1.14932,1.64397
-1.14732,1.64743
-1.14569,1.65019
-1.14434,1.65241
-1.1431,1.6544
-1.14202,1.65608
-1.14089,1.65782
-1.13947,1.66001
-1.13784,1.66253
-1.13606,1.66526
-1.13422,1.66812
-1.13243,1.67088
-1.13063,1.67365
-1.12879,1.6765
-1.12699,1.67927
-1.1252,1.68204
-1.12335,1.6849
-1.12156,1.68767
-1.11977,1.69044
-1.11792,1.6933
-1.11612,1.69607
-1.11433,1.69884
-1.11248,1.7017
-1.11069,1.70447
-1.10889,1.70724
-1.10705,1.7101
-1.10527,1.71284
-1.10352,1.71554
-1.1017,1.71833
-1.09991,1.72108
-1.09811,1.72385
-1.09625,1.72669
-1.09445,1.72946
-1.09265,1.73222
-1.09081,1.73504
-1.08904,1.73777
-1.08717,1.74065
-1.08503,1.74398
-1.08277,1.74755
-1.08039,1.75137
-1.07777,1.75562
-1.07517,1.75983
-1.07285,1.7636
-1.07099,1.76661
-1.06973,1.76866
-1.06898,1.76988
-1.06872,1.77031
-1.06871,1.77032
-1.06868,1.77039
-1.0686,1.77052
-1.06852,1.77064
-1.06844,1.77077
-1.06836,1.7709
-1.06828,1.77102
-1.06819,1.77114
-1.0681,1.77127
-1.06801,1.77139
-1.06792,1.7715
-1.06782,1.77162
-1.06773,1.77174
-1.06763,1.77185
-1.06753,1.77197
-1.06742,1.77208
-1.06732,1.77218
-1.06721,1.77229
-1.0671,1.7724
-1.067,1.7725
-1.06688,1.77261
-1.06677,1.77271
-1.06666,1.7728
-1.06654,1.7729
-1.06642,1.773
-1.0663,1.77309
-1.06618,1.77318
-1.06605,1.77327
-1.06593,1.77336
-1.0658,1.77344
-1.06567,1.77352
-1.06555,1.7736
-1.06541,1.77368
-1.06528,1.77376
-1.06515,1.77383
-1.06502,1.7739
-1.06488,1.77397
-1.06475,1.77404
-1.06461,1.7741
-1.06448,1.77416
-1.06434,1.77422
-1.0642,1.77428
-1.06406,1.77433
-1.06392,1.77439
-1.06378,1.77444
-1.06365,1.77448
-1.06353,1.77452
-1.06341,1.77456
-1.06328,1.77459
-1.06313,1.77463
-1.06298,1.77467
-1.06283,1.7747
-1.06264,1.77474
-1.06239,1.77479
-1.0621,1.77483
-1.06183,1.77487
-1.06156,1.77491
-1.06131,1.77494
-1.06107,1.77497
-1.06086,1.77499
-1.06071,1.775
-1.06056,1.77501
-1.06041,1.77502
-1.06026,1.77502
-1.06012,1.77503
-1.05997,1.77503
-1.05982,1.77502
-1.05967,1.77502
-1.05952,1.77501
-1.05937,1.775
-1.05922,1.77499
-1.05907,1.77498
-1.05892,1.77496
-1.05878,1.77494
-1.05862,1.77492
-1.05848,1.7749
-1.05833,1.77487
-1.05818,1.77484
-1.05804,1.77481
-1.05789,1.77477
-1.05774,1.77474
-1.0576,1.7747
-1.05746,1.77466
-1.05731,1.77461
-1.05717,1.77457
-1.05703,1.77452
-1.05643,1.77429
-1.05502,1.77371
-1.05287,1.77279
-1.05025,1.77165
-1.04735,1.77036
-1.04434,1.76902
-1.04122,1.76764
-1.0382,1.76629
-1.03519,1.76495
-1.03207,1.76357
-1.02906,1.76222
-1.02604,1.76088
-1.02293,1.7595
-1.01992,1.75816
-1.01693,1.75683
-1.01392,1.75549
-1.01101,1.75419
-1.00804,1.75286
-1.00494,1.75147
-1.00193,1.75012
-0.998927,1.74877
-0.995829,1.74738
-0.992822,1.74603
-0.989814,1.74468
-0.986715,1.74329
-0.983706,1.74194
-0.980697,1.74059
-0.977596,1.7392
-0.974586,1.73785
-0.971576,1.7365
-0.968443,1.73509
-0.964982,1.73347
-0.961105,1.73161
-0.956736,1.72947
-0.952291,1.72728
-0.947845,1.7251
-0.943609,1.72302
-0.940105,1.72129
-0.937159,1.71984
-0.934705,1.71863
-0.932391,1.71747
-0.929722,1.71611
-0.926803,1.71463
-0.923871,1.71313
-0.920933,1.71163
-0.917913,1.71008
-0.915027,1.70861
-0.912188,1.70716
-0.909241,1.70564
-0.906334,1.70415
-0.903404,1.70264
-0.900385,1.70109
-0.897455,1.69958
-0.894524,1.69807
-0.891505,1.69652
-0.888573,1.69501
-0.885642,1.6935
-0.882621,1.69195
-0.879688,1.69044
-0.876755,1.68893
-0.873732,1.68737
-0.870798,1.68586
-0.867863,1.68435
-0.864839,1.6828
-0.861903,1.68129
-0.858967,1.67978
-0.855941,1.67822
-0.853004,1.67671
-0.850066,1.6752
-0.847038,1.67364
-0.843844,1.67199
-0.84021,1.67012
-0.836118,1.66799
-0.831939,1.66581
-0.827735,1.6636
-0.823455,1.66135
-0.819448,1.65921
-0.815746,1.65722
-0.81233,1.65536
-0.809441,1.65377
-0.806973,1.65241
-0.804671,1.65112
-0.802255,1.64976
-0.799528,1.64822
-0.796572,1.64655
-0.793702,1.64493
-0.790831,1.64331
-0.787874,1.64164
-0.785002,1.64002
-0.782131,1.63839
-0.779172,1.63672
-0.776299,1.6351
-0.773426,1.63348
-0.770465,1.63181
-0.767591,1.63018
-0.764716,1.62856
-0.761754,1.62689
-0.758878,1.62526
-0.756002,1.62364
-0.753038,1.62196
-0.75016,1.62034
-0.747283,1.61871
-0.744318,1.61704
-0.741441,1.61541
-0.738565,1.61379
-0.735602,1.61212
-0.73273,1.61049
-0.729881,1.60888
-0.726996,1.60725
-0.724221,1.60568
-0.721421,1.60409
-0.718425,1.60239
-0.715311,1.60063
-0.711893,1.5987
-0.707954,1.59648
-0.703712,1.5941
-0.699398,1.59168
-0.695442,1.58946
-0.692525,1.58783
-0.690537,1.58671
-0.689375,1.58605
-0.68886,1.58576
-0.688873,1.58576
-0.689011,1.58583
-0.689146,1.58589
-0.688866,1.58576
-0.687822,1.58527
-0.686085,1.5845
-0.683783,1.58352
-0.680858,1.58229
-0.677814,1.58101
-0.67477,1.57973
-0.671633,1.57841
-0.668587,1.57713
-0.665542,1.57585
-0.662404,1.57453
-0.659358,1.57325
-0.656313,1.57197
-0.653179,1.57066
-0.650165,1.56939
-0.647199,1.56814
-0.644149,1.56685
-0.641151,1.56558
-0.638114,1.56429
-0.634991,1.56296
-0.63198,1.56168
-0.628969,1.56041
-0.625841,1.55908
-0.622806,1.55779
-0.619771,1.55651
-0.616645,1.55518
-0.61361,1.5539
-0.610575,1.55261
-0.607447,1.55128
-0.604411,1.55
-0.601029,1.54856
-0.596813,1.54678
-0.592262,1.54485
-0.587704,1.54292
-0.583006,1.54093
-0.578446,1.53899
-0.574274,1.53723
-0.570687,1.53572
-0.567541,1.53442
-0.56449,1.53315
-0.561348,1.53184
-0.5583,1.53058
-0.555276,1.52932
-0.552211,1.52804
-0.549248,1.5268
-0.546252,1.52555
-0.543119,1.52423
-0.540081,1.52296
-0.537062,1.52169
-0.533957,1.52039
-0.530915,1.51911
-0.527875,1.51784
-0.524743,1.51653
-0.521703,1.51525
-0.518664,1.51398
-0.515531,1.51267
-0.51249,1.51139
-0.509449,1.51012
-0.506315,1.5088
-0.503273,1.50753
-0.50023,1.50625
-0.497094,1.50494
-0.49405,1.50367
-0.491005,1.50239
-0.487868,1.50108
-0.484822,1.4998
-0.481776,1.49852
-0.478299,1.49706
-0.474356,1.49539
-0.470188,1.49359
-0.465834,1.49168
-0.461623,1.48981
-0.457456,1.48794
-0.453335,1.48606
-0.449619,1.48434
-0.446115,1.48269
-0.44258,1.48099
-0.439219,1.47936
-0.435987,1.47777
-0.432852,1.47623
-0.4299,1.47477
-0.426945,1.47331
-0.4239,1.4718
-0.420945,1.47034
-0.41799,1.46888
-0.414944,1.46737
-0.411988,1.46591
-0.409031,1.46445
-0.405983,1.46294
-0.403025,1.46148
-0.400067,1.46002
-0.397018,1.45851
-0.394058,1.45705
-0.391098,1.45559
-0.388047,1.45408
-0.385086,1.45261
-0.382124,1.45115
-0.379073,1.44964
-0.376111,1.44818
-0.37315,1.44672
-0.3701,1.44521
-0.36715,1.44375
-0.364245,1.44231
-0.361279,1.44084
-0.358383,1.4394
-0.355391,1.43791
-0.352169,1.4363
-0.348903,1.43468
-0.345405,1.43296
-0.341515,1.43109
-0.337514,1.42921
-0.333768,1.42746
-0.330644,1.42601
-0.328461,1.42498
-0.327042,1.42431
-0.326187,1.42391
-0.325852,1.42375
-0.325904,1.42377
-0.326019,1.42382
-0.326131,1.42386
-0.326244,1.4239
-0.326361,1.42395
-0.326475,1.42398
-0.32659,1.42402
-0.326708,1.42406
-0.326823,1.42409
-0.326939,1.42413
-0.327058,1.42416
-0.327174,1.42419
-0.32729,1.42422
-0.32741,1.42424
-0.327526,1.42427
-0.327642,1.42429
-0.327762,1.42432
-0.327879,1.42434
-0.327995,1.42435
-0.328114,1.42437
-0.328228,1.42439
-0.328336,1.4244
-0.328418,1.42441
-0.328454,1.42441
-0.328489,1.42441
-0.328536,1.42441
-0.328592,1.42441
-0.32866,1.42441
-0.328743,1.42442
-0.32884,1.42442
-0.328953,1.42442
-0.329073,1.42441
-0.329187,1.42441
-0.329302,1.42441
-0.32942,1.4244
-0.329534,1.42439
-0.329648,1.42438
-0.329765,1.42437
-0.32971,1.42437
-0.329371,1.42439
-0.328822,1.42443
-0.3282,1.42447
-0.327577,1.42454
-0.326931,1.42465
-0.326213,1.42474
-0.325323,1.42485
-0.324147,1.42499
-0.322678,1.42517
-0.320812,1.4254
-0.318404,1.4257
-0.315584,1.42607
-0.312417,1.4265
-0.309051,1.42695
-0.305783,1.4274
-0.302514,1.42784
-0.299146,1.42829
-0.295877,1.42874
-0.292607,1.42918
-0.289237,1.42963
-0.285966,1.43008
-0.282694,1.43052
-0.279323,1.43097
-0.27605,1.43142
-0.272776,1.43186
-0.269402,1.43232
-0.266128,1.43276
-0.262852,1.4332
-0.259206,1.43369
-0.255236,1.43423
-0.25097,1.43481
-0.246418,1.43542
-0.241987,1.43601
-0.237545,1.43661
-0.233122,1.43722
-0.229268,1.43776
-0.225932,1.43823
-0.223082,1.43863
-0.220899,1.43894
-0.219282,1.43918
