0.00421354,4.22188e-06,0.00730743
0.00421354,4.22188e-06,0.00730743
0.00421558,4.27012e-06,0.00730818
0.00421558,4.27012e-06,0.00730818
0.00421558,4.27012e-06,0.00730818
0.00421558,4.27012e-06,0.00730818
0.00421663,4.29497e-06,0.00730856
0.00421663,4.29497e-06,0.00730856
0.00465067,7.39621e-06,0.00735562
0.00465067,7.39621e-06,0.00735562
0.00465067,7.39621e-06,0.00735562
0.00465067,7.39621e-06,0.00735562
0.00592454,1.64815e-05,0.00749346
0.00592454,1.64815e-05,0.00749346
0.00592454,1.64815e-05,0.00749346
0.00592454,1.64815e-05,0.00749346
0.00809901,3.24022e-05,0.007735
0.00809901,3.24022e-05,0.007735
0.00809901,3.24022e-05,0.007735
0.00809901,3.24022e-05,0.007735
0.00809901,3.24022e-05,0.007735
0.0110128,5.43979e-05,0.00806872
0.0110128,5.43979e-05,0.00806872
0.0110128,5.43979e-05,0.00806872
0.0110128,5.43979e-05,0.00806872
0.0110128,5.43979e-05,0.00806872
0.0190767,0.000118908,0.00876196
0.0190767,0.000118908,0.00876196
0.0190767,0.000118908,0.00876196
0.0190767,0.000118908,0.00876196
0.0238678,0.000158859,0.00854625
0.0289808,0.000198427,0.00756028
0.0289808,0.000198427,0.00756028
0.0289808,0.000198427,0.00756028
0.0289808,0.000198427,0.00756028
0.0289808,0.000198427,0.00756028
0.0343889,0.000228521,0.00566774
0.0343889,0.000228521,0.00566774
0.0343889,0.000228521,0.00566774
0.0343889,0.000228521,0.00566774
0.039677,0.000250014,0.00488973
0.039677,0.000250014,0.00488973
0.039677,0.000250014,0.00488973
0.039677,0.000250014,0.00488973
0.0450923,0.000281613,0.00544825
0.0450923,0.000281613,0.00544825
0.0450923,0.000281613,0.00544825
0.0450923,0.000281613,0.00544825
0.0450923,0.000281613,0.00544825
0.0571358,0.000356327,0.00664425
0.0571358,0.000356327,0.00664425
0.0571358,0.000356327,0.00664425
0.0571358,0.000356327,0.00664425
0.0637053,0.000400764,0.00684693
0.0637053,0.000400764,0.00684693
0.0705026,0.000447327,0.00686254
0.0705026,0.000447327,0.00686254
0.0705026,0.000447327,0.00686254
0.0705026,0.000447327,0.00686254
0.0771012,0.000492624,0.0068732
0.0771012,0.000492624,0.0068732
0.0771012,0.000492624,0.0068732
0.0771012,0.000492624,0.0068732
0.0837009,0.000537984,0.00687952
0.0837009,0.000537984,0.00687952
0.0837009,0.000537984,0.00687952
0.0837009,0.000537984,0.00687952
0.0837009,0.000537984,0.00687952
0.0905017,0.000584755,0.0068819
0.0905017,0.000584755,0.0068819
0.0905017,0.000584755,0.0068819
0.0905017,0.000584755,0.0068819
0.103707,0.000675546,0.00687539
0.103707,0.000675546,0.00687539
0.103707,0.000675546,0.00687539
0.103707,0.000675546,0.00687539
0.103707,0.000675546,0.00687539
0.110512,0.000722263,0.00686621
0.117117,0.000767512,0.00685101
0.117117,0.000767512,0.00685101
0.117117,0.000767512,0.00685101
0.117117,0.000767512,0.00685101
0.12372,0.000812687,0.00683733
0.12372,0.000812687,0.00683733
0.12372,0.000812687,0.00683733
0.12372,0.000812687,0.00683733
0.130521,0.000859445,0.00683166
0.130521,0.000859445,0.00683166
0.130521,0.000859445,0.00683166
0.130521,0.000859445,0.00683166
0.130521,0.000859445,0.00683166
0.137107,0.000904232,0.00692542
0.137107,0.000904232,0.00692542
0.137107,0.000904232,0.00692542
0.137107,0.000904232,0.00692542
0.150438,0.00100351,0.0076316
0.150438,0.00100351,0.0076316
0.150438,0.00100351,0.0076316
0.150438,0.00100351,0.0076316
0.157033,0.00105388,0.00765076
0.157033,0.00105388,0.00765076
0.163629,0.00110437,0.00766845
0.163629,0.00110437,0.00766845
0.163629,0.00110437,0.00766845
0.163629,0.00110437,0.00766845
0.163629,0.00110437,0.00766845
0.170426,0.00115652,0.00768433
0.170426,0.00115652,0.00768433
0.170426,0.00115652,0.00768433
0.170426,0.00115652,0.00768433
0.177024,0.00120724,0.00769634
0.177024,0.00120724,0.00769634
0.177024,0.00120724,0.00769634
0.177024,0.00120724,0.00769634
0.177024,0.00120724,0.00769634
0.183623,0.00125804,0.00770479
0.183623,0.00125804,0.00770479
0.183623,0.00125804,0.00770479
0.183623,0.00125804,0.00770479
0.197024,0.0013613,0.00771116
0.197024,0.0013613,0.00771116
0.197024,0.0013613,0.00771116
0.197024,0.0013613,0.00771116
0.203627,0.00141218,0.00770939
0.203627,0.00141218,0.00770939
0.210431,0.00146457,0.00770448
0.210431,0.00146457,0.00770448
0.210431,0.00146457,0.00770448
0.210431,0.00146457,0.00770448
0.217036,0.00151538,0.00769426
0.217036,0.00151538,0.00769426
0.217036,0.00151538,0.00769426
0.217036,0.00151538,0.00769426
0.217036,0.00151538,0.00769426
0.22364,0.00156608,0.00768076
0.22364,0.00156608,0.00768076
0.22364,0.00156608,0.00768076
0.22364,0.00156608,0.00768076
0.230443,0.00161818,0.00766985
0.230443,0.00161818,0.00766985
0.230443,0.00161818,0.00766985
0.230443,0.00161818,0.00766985
0.230443,0.00161818,0.00766985
0.243606,0.00171991,0.00799861
0.243606,0.00171991,0.00799861
0.243606,0.00171991,0.00799861
0.243606,0.00171991,0.00799861
0.250361,0.00177602,0.00846395
0.256957,0.00183184,0.00847279
0.256957,0.00183184,0.00847279
0.256957,0.00183184,0.00847279
0.256957,0.00183184,0.00847279
0.263552,0.00188775,0.00849091
0.263552,0.00188775,0.00849091
0.263552,0.00188775,0.00849091
0.263552,0.00188775,0.00849091
0.270348,0.00194549,0.00850828
0.270348,0.00194549,0.00850828
0.270348,0.00194549,0.00850828
0.270348,0.00194549,0.00850828
0.270348,0.00194549,0.00850828
0.276946,0.00200165,0.00852227
0.276946,0.00200165,0.00852227
0.276946,0.00200165,0.00852227
0.276946,0.00200165,0.00852227
0.290343,0.00211592,0.0085397
0.290343,0.00211592,0.0085397
0.290343,0.00211592,0.0085397
0.290343,0.00211592,0.0085397
0.296944,0.00217227,0.0085429
0.296944,0.00217227,0.0085429
0.303546,0.00222865,0.00854283
0.303546,0.00222865,0.00854283
0.303546,0.00222865,0.00854283
0.303546,0.00222865,0.00854283
0.303546,0.00222865,0.00854283
0.310349,0.00228672,0.00853958
0.310349,0.00228672,0.00853958
0.310349,0.00228672,0.00853958
0.310349,0.00228672,0.00853958
0.316954,0.00234305,0.00853295
0.316954,0.00234305,0.00853295
0.316954,0.00234305,0.00853295
0.316954,0.00234305,0.00853295
0.323558,0.00239931,0.00852003
0.323558,0.00239931,0.00852003
0.323558,0.00239931,0.00852003
0.323558,0.00239931,0.00852003
0.323558,0.00239931,0.00852003
0.336963,0.0025133,0.00849862
0.336963,0.0025133,0.00849862
0.336963,0.0025133,0.00849862
0.336963,0.0025133,0.00849862
0.336963,0.0025133,0.00849862
0.343552,0.00256894,0.00854629
0.350299,0.00262888,0.009117
0.350299,0.00262888,0.009117
0.350299,0.00262888,0.009117
0.350299,0.00262888,0.009117
0.356881,0.00268988,0.00928563
0.356881,0.00268988,0.00928563
0.356881,0.00268988,0.00928563
0.356881,0.00268988,0.00928563
0.363476,0.00275116,0.00930543
0.363476,0.00275116,0.00930543
0.363476,0.00275116,0.00930543
0.363476,0.00275116,0.00930543
0.363476,0.00275116,0.00930543
0.370271,0.00281442,0.00932375
0.370271,0.00281442,0.00932375
0.370271,0.00281442,0.00932375
0.370271,0.00281442,0.00932375
0.383466,0.0029376,0.00935183
0.383466,0.0029376,0.00935183
0.383466,0.0029376,0.00935183
0.383466,0.0029376,0.00935183
0.383466,0.0029376,0.00935183
0.390264,0.00300119,0.00936086
0.396864,0.00306297,0.00936602
0.396864,0.00306297,0.00936602
0.396864,0.00306297,0.00936602
0.396864,0.00306297,0.00936602
0.403465,0.00312478,0.00936771
0.403465,0.00312478,0.00936771
0.403465,0.00312478,0.00936771
0.403465,0.00312478,0.00936771
0.410268,0.00318847,0.00936615
0.410268,0.00318847,0.00936615
0.410268,0.00318847,0.00936615
0.410268,0.00318847,0.00936615
0.410268,0.00318847,0.00936615
0.416872,0.00325026,0.00936166
0.416872,0.00325026,0.00936166
0.416872,0.00325026,0.00936166
0.416872,0.00325026,0.00936166
0.430281,0.00337553,0.00933818
0.430281,0.00337553,0.00933818
0.430281,0.00337553,0.00933818
0.430281,0.00337553,0.00933818
0.430281,0.00337553,0.00933818
0.436883,0.00343702,0.00932704
0.443481,0.00349853,0.00931388
0.443481,0.00349853,0.00931388
0.443481,0.00349853,0.00931388
0.443481,0.00349853,0.00931388
0.443481,0.00349853,0.00931388
0.450252,0.00356223,0.00960446
0.450252,0.00356223,0.00960446
0.450252,0.00356223,0.00960446
0.450252,0.00356223,0.00960446
0.456804,0.00362725,0.0101024
0.456804,0.00362725,0.0101024
0.456804,0.00362725,0.0101024
0.456804,0.00362725,0.0101024
0.456804,0.00362725,0.0101024
0.470194,0.00376273,0.0101379
0.470194,0.00376273,0.0101379
0.470194,0.00376273,0.0101379
0.470194,0.00376273,0.0101379
0.47679,0.00382964,0.010155
0.47679,0.00382964,0.010155
0.483387,0.00389666,0.0101693
0.483387,0.00389666,0.0101693
0.483387,0.00389666,0.0101693
0.483387,0.00389666,0.0101693
0.483387,0.00389666,0.0101693
0.490185,0.00396581,0.0101804
0.490185,0.00396581,0.0101804
0.490185,0.00396581,0.0101804
0.490185,0.00396581,0.0101804
0.496784,0.00403299,0.0101875
0.496784,0.00403299,0.0101875
0.496784,0.00403299,0.0101875
0.496784,0.00403299,0.0101875
0.503384,0.00410023,0.0101911
0.503384,0.00410023,0.0101911
0.503384,0.00410023,0.0101911
0.503384,0.00410023,0.0101911
0.503384,0.00410023,0.0101911
0.516789,0.00423677,0.0101883
0.516789,0.00423677,0.0101883
0.516789,0.00423677,0.0101883
0.516789,0.00423677,0.0101883
0.516789,0.00423677,0.0101883
0.523393,0.00430399,0.0101822
0.530198,0.00437319,0.0101694
0.530198,0.00437319,0.0101694
0.530198,0.00437319,0.0101694
0.530198,0.00437319,0.0101694
0.536802,0.00444019,0.0101565
0.536802,0.00444019,0.0101565
0.536802,0.00444019,0.0101565
0.536802,0.00444019,0.0101565
0.543403,0.00450724,0.0101476
0.543403,0.00450724,0.0101476
0.543403,0.00450724,0.0101476
0.543403,0.00450724,0.0101476
0.543403,0.00450724,0.0101476
0.556745,0.00464448,0.0107
0.556745,0.00464448,0.0107
0.556745,0.00464448,0.0107
0.556745,0.00464448,0.0107
0.56332,0.0047161,0.0109431
0.56332,0.0047161,0.0109431
0.56332,0.0047161,0.0109431
0.570115,0.00479047,0.0109584
0.570115,0.00479047,0.0109584
0.570115,0.00479047,0.0109584
0.570115,0.00479047,0.0109584
0.57671,0.00486278,0.0109763
0.57671,0.00486278,0.0109763
0.57671,0.00486278,0.0109763
0.57671,0.00486278,0.0109763
0.583307,0.00493521,0.0109923
0.583307,0.00493521,0.0109923
0.583307,0.00493521,0.0109923
0.583307,0.00493521,0.0109923
0.583307,0.00493521,0.0109923
0.590104,0.00500996,0.0110054
0.590104,0.00500996,0.0110054
0.590104,0.00500996,0.0110054
0.590104,0.00500996,0.0110054
0.603302,0.00515528,0.01102
0.603302,0.00515528,0.01102
0.603302,0.00515528,0.01102
0.603302,0.00515528,0.01102
0.603302,0.00515528,0.01102
0.610103,0.00523021,0.011022
0.616705,0.00530295,0.0110208
0.616705,0.00530295,0.0110208
0.616705,0.00530295,0.0110208
0.616705,0.00530295,0.0110208
0.623309,0.00537567,0.0110166
0.623309,0.00537567,0.0110166
0.623309,0.00537567,0.0110166
0.623309,0.00537567,0.0110166
0.623309,0.00537567,0.0110166
0.630114,0.00545056,0.0110076
0.630114,0.00545056,0.0110076
0.630114,0.00545056,0.0110076
0.630114,0.00545056,0.0110076
0.643321,0.00559556,0.0109824
0.643321,0.00559556,0.0109824
0.643321,0.00559556,0.0109824
0.643321,0.00559556,0.0109824
0.643321,0.00559556,0.0109824
0.650119,0.0056702,0.0109696
0.650119,0.0056702,0.0109696
0.656696,0.00574266,0.0111915
0.656696,0.00574266,0.0111915
0.656696,0.00574266,0.0111915
0.656696,0.00574266,0.0111915
0.656696,0.00574266,0.0111915
0.663243,0.00581816,0.0117319
0.663243,0.00581816,0.0117319
0.663243,0.00581816,0.0117319
0.663243,0.00581816,0.0117319
0.670035,0.00589814,0.0117803
0.670035,0.00589814,0.0117803
0.670035,0.00589814,0.0117803
0.670035,0.00589814,0.0117803
0.670035,0.00589814,0.0117803
0.683226,0.0060537,0.0118149
0.683226,0.0060537,0.0118149
0.683226,0.0060537,0.0118149
0.683226,0.0060537,0.0118149
0.683226,0.0060537,0.0118149
0.690023,0.00613404,0.01183
0.696621,0.00621211,0.011841
0.696621,0.00621211,0.011841
0.696621,0.00621211,0.011841
0.696621,0.00621211,0.011841
0.70322,0.00629026,0.0118485
0.70322,0.00629026,0.0118485
0.70322,0.00629026,0.0118485
0.70322,0.00629026,0.0118485
0.70322,0.00629026,0.0118485
0.71002,0.00637082,0.0118525
0.71002,0.00637082,0.0118525
0.71002,0.00637082,0.0118525
0.71002,0.00637082,0.0118525
0.716621,0.00644905,0.011853
0.716621,0.00644905,0.011853
0.716621,0.00644905,0.011853
0.716621,0.00644905,0.011853
0.730028,0.00660783,0.0118445
0.730028,0.00660783,0.0118445
0.730028,0.00660783,0.0118445
0.730028,0.00660783,0.0118445
0.730028,0.00660783,0.0118445
0.736633,0.00668598,0.0118325
